time,temperature,arus,battery
2018-10-23 17:20,63.14,44.61,63
2018-10-23 17:25,63.33,41.95,76
2018-10-23 17:30,61.96,43.27,69
2018-10-23 17:35,61.44,41.07,75
2018-10-23 17:40,63.04,40.25,59
2018-10-23 17:45,63.01,42.64,59
2018-10-23 17:50,60.89,44.54,64
2018-10-23 17:55,63.87,42.10,79
2018-10-23 18:00,62.82,42.82,64
2018-10-23 18:05,60.10,41.25,73
2018-10-23 18:10,64.35,42.72,80
2018-10-23 18:15,60.10,44.34,64
2018-10-23 18:20,60.68,42.48,68
2018-10-23 18:25,61.38,44.36,60
2018-10-23 18:30,60.27,42.10,52
2018-10-23 18:35,63.61,43.73,73
2018-10-23 18:40,63.12,42.52,52
2018-10-23 18:45,64.98,42.26,54
2018-10-23 18:50,63.05,42.82,76
2018-10-23 18:55,60.71,41.29,74
2018-10-23 19:00,64.08,44.06,57
2018-10-23 19:05,62.34,43.08,72
2018-10-23 19:10,64.84,40.90,61
2018-10-23 19:15,64.65,40.42,59
2018-10-23 19:20,60.36,44.25,73
2018-10-23 19:25,62.29,43.77,59
2018-10-23 19:30,61.63,43.49,59
2018-10-23 19:35,64.63,41.08,78
2018-10-23 19:40,61.82,42.39,62
2018-10-23 19:45,63.94,42.43,67
2018-10-23 19:50,63.66,40.15,72
2018-10-23 19:55,62.58,44.16,73
2018-10-23 20:00,60.06,44.95,54
2018-10-23 20:05,63.31,42.35,59
2018-10-23 20:10,64.75,43.13,78
2018-10-23 20:15,63.82,44.40,62
2018-10-23 20:20,62.30,42.17,59
2018-10-23 20:25,60.67,40.98,72
2018-10-23 20:30,62.71,40.33,50
2018-10-23 20:35,63.50,41.58,53
2018-10-23 20:40,64.77,43.01,61
2018-10-23 20:45,64.79,44.34,53
2018-10-23 20:50,62.96,40.40,61
2018-10-23 20:55,60.67,41.28,65
2018-10-23 21:00,63.08,41.63,53
2018-10-23 21:05,61.01,42.76,78
2018-10-23 21:10,62.46,40.33,78
2018-10-23 21:15,60.12,43.39,80
2018-10-23 21:20,61.45,41.00,71
2018-10-23 21:25,60.05,40.14,54
2018-10-23 21:30,62.71,41.61,74
2018-10-23 21:35,62.39,42.42,67
2018-10-23 21:40,60.42,41.62,65
2018-10-23 21:45,64.49,43.19,76
2018-10-23 21:50,62.30,40.15,54
2018-10-23 21:55,64.40,43.99,64
2018-10-23 22:00,61.81,41.10,68
2018-10-23 22:05,62.19,44.49,79
2018-10-23 22:10,61.74,40.67,56
2018-10-23 22:15,62.00,44.41,50
2018-10-23 22:20,64.15,40.79,66
2018-10-23 22:25,61.54,43.75,70
2018-10-23 22:30,64.77,43.99,55
2018-10-23 22:35,63.78,41.02,73
2018-10-23 22:40,60.90,44.41,71
2018-10-23 22:45,64.93,43.41,76
2018-10-23 22:50,62.56,40.48,63
2018-10-23 22:55,63.07,44.65,68
2018-10-23 23:00,64.97,42.05,71
2018-10-23 23:05,62.36,42.50,60
2018-10-23 23:10,63.25,43.56,76
2018-10-23 23:15,61.24,43.85,66
2018-10-23 23:20,60.48,41.32,58
2018-10-23 23:25,60.99,43.55,57
2018-10-23 23:30,63.37,43.00,54
2018-10-23 23:35,64.83,40.27,73
2018-10-23 23:40,63.51,42.97,67
2018-10-23 23:45,61.29,42.41,74
2018-10-23 23:50,64.07,44.62,61
2018-10-23 23:55,61.27,44.54,70
2018-10-24 00:00,60.14,41.96,68
2018-10-24 00:05,62.59,43.65,54
2018-10-24 00:10,63.85,41.97,66
2018-10-24 00:15,62.02,41.95,69
2018-10-24 00:20,64.53,42.54,54
2018-10-24 00:25,61.30,44.17,69
2018-10-24 00:30,60.09,42.97,62
2018-10-24 00:35,64.94,42.71,79
2018-10-24 00:40,64.33,40.93,58
2018-10-24 00:45,64.42,41.84,60
2018-10-24 00:50,63.58,41.87,80
2018-10-24 00:55,61.64,44.08,61
2018-10-24 01:00,61.08,43.83,53
2018-10-24 01:05,62.59,41.75,55
2018-10-24 01:10,63.53,44.85,66
2018-10-24 01:15,65.00,44.59,75
2018-10-24 01:20,64.55,43.24,58
2018-10-24 01:25,64.25,40.07,66
2018-10-24 01:30,62.49,41.57,50
2018-10-24 01:35,62.29,44.71,78
2018-10-24 01:40,62.61,42.49,55
2018-10-24 01:45,63.61,44.56,62
2018-10-24 01:50,63.98,43.20,61
2018-10-24 01:55,60.41,41.73,71
2018-10-24 02:00,61.40,43.77,63
2018-10-24 02:05,61.57,41.41,53
2018-10-24 02:10,63.08,44.13,78
2018-10-24 02:15,63.06,40.02,64
2018-10-24 02:20,62.74,43.53,73
2018-10-24 02:25,61.21,42.60,70
2018-10-24 02:30,63.73,43.69,76
2018-10-24 02:35,60.97,40.04,53
2018-10-24 02:40,62.44,43.66,69
2018-10-24 02:45,61.89,40.36,72
2018-10-24 02:50,63.41,42.50,73
2018-10-24 02:55,62.24,41.89,64
2018-10-24 03:00,64.58,41.66,71
2018-10-24 03:05,63.79,44.31,60
2018-10-24 03:10,65.00,40.30,66
2018-10-24 03:15,63.13,41.99,79
2018-10-24 03:20,64.40,41.49,64
2018-10-24 03:25,64.54,44.10,54
2018-10-24 03:30,64.09,41.19,65
2018-10-24 03:35,64.38,42.54,54
2018-10-24 03:40,60.58,43.31,70
2018-10-24 03:45,62.44,44.99,77
2018-10-24 03:50,60.15,41.39,60
2018-10-24 03:55,64.10,44.12,56
2018-10-24 04:00,63.11,40.62,65
2018-10-24 04:05,60.72,44.46,77
2018-10-24 04:10,60.70,41.47,54
2018-10-24 04:15,61.13,40.70,59
2018-10-24 04:20,63.94,43.45,74
2018-10-24 04:25,62.48,41.58,64
2018-10-24 04:30,62.20,44.49,57
2018-10-24 04:35,61.00,43.53,80
2018-10-24 04:40,64.81,42.16,74
2018-10-24 04:45,60.83,42.89,52
2018-10-24 04:50,64.56,41.01,56
2018-10-24 04:55,64.17,43.30,72
2018-10-24 05:00,64.51,43.64,72
2018-10-24 05:05,63.52,40.45,78
2018-10-24 05:10,62.15,44.22,63
2018-10-24 05:15,61.44,40.93,61
2018-10-24 05:20,60.07,44.70,68
2018-10-24 05:25,61.15,42.78,69
2018-10-24 05:30,64.09,42.42,60
2018-10-24 05:35,61.40,43.61,70
2018-10-24 05:40,64.67,43.37,68
2018-10-24 05:45,63.73,41.50,73
2018-10-24 05:50,63.38,40.20,52
2018-10-24 05:55,60.94,43.22,53
2018-10-24 06:00,61.12,40.54,80
2018-10-24 06:05,60.07,43.27,67
2018-10-24 06:10,61.05,41.92,56
2018-10-24 06:15,62.17,42.56,65
2018-10-24 06:20,62.78,42.61,53
2018-10-24 06:25,62.43,42.10,61
2018-10-24 06:30,64.03,42.94,70
2018-10-24 06:35,63.24,43.88,60
2018-10-24 06:40,64.30,44.70,66
2018-10-24 06:45,61.60,42.69,80
2018-10-24 06:50,64.12,43.70,64
2018-10-24 06:55,64.43,41.80,74
2018-10-24 07:00,60.87,40.97,55
2018-10-24 07:05,60.16,41.66,79
2018-10-24 07:10,63.02,42.93,80
2018-10-24 07:15,60.78,41.31,52
2018-10-24 07:20,60.86,40.71,59
2018-10-24 07:25,62.67,43.56,57
2018-10-24 07:30,60.45,41.35,70
2018-10-24 07:35,62.43,42.39,66
2018-10-24 07:40,62.96,40.92,78
2018-10-24 07:45,63.01,41.43,60
2018-10-24 07:50,63.62,40.00,67
2018-10-24 07:55,60.54,44.29,73
2018-10-24 08:00,64.89,43.63,58
2018-10-24 08:05,63.70,40.66,70
2018-10-24 08:10,60.19,40.21,60
2018-10-24 08:15,63.07,42.08,76
2018-10-24 08:20,63.74,40.82,78
2018-10-24 08:25,60.43,43.66,51
2018-10-24 08:30,60.52,41.51,76
2018-10-24 08:35,61.84,43.32,58
2018-10-24 08:40,61.39,42.88,58
2018-10-24 08:45,63.56,40.80,71
2018-10-24 08:50,61.63,42.21,66
2018-10-24 08:55,63.17,44.30,59
2018-10-24 09:00,61.21,40.09,59
2018-10-24 09:05,61.16,43.41,62
2018-10-24 09:10,63.68,44.91,77
2018-10-24 09:15,60.74,42.00,68
2018-10-24 09:20,62.75,42.80,66
2018-10-24 09:25,60.05,43.63,56
2018-10-24 09:30,61.37,44.57,79
2018-10-24 09:35,61.15,41.39,76
2018-10-24 09:40,63.72,40.84,56
2018-10-24 09:45,60.67,41.67,76
2018-10-24 09:50,62.26,43.41,64
2018-10-24 09:55,61.09,40.37,69
2018-10-24 10:00,62.47,42.49,77
2018-10-24 10:05,62.41,42.48,78
2018-10-24 10:10,61.77,41.47,61
2018-10-24 10:15,62.23,44.49,80
2018-10-24 10:20,64.90,43.84,75
2018-10-24 10:25,64.57,44.00,57
2018-10-24 10:30,62.21,44.05,50
2018-10-24 10:35,61.73,40.77,62
2018-10-24 10:40,60.63,44.99,62
2018-10-24 10:45,62.67,43.39,51
2018-10-24 10:50,63.88,44.79,74
2018-10-24 10:55,64.99,43.81,68
2018-10-24 11:00,63.60,43.00,72
2018-10-24 11:05,62.42,44.22,65
2018-10-24 11:10,61.08,40.91,61
2018-10-24 11:15,64.71,43.51,71
2018-10-24 11:20,62.26,43.53,65
2018-10-24 11:25,64.80,43.65,69
2018-10-24 11:30,62.91,44.77,60
2018-10-24 11:35,60.52,40.16,52
2018-10-24 11:40,60.77,40.39,52
2018-10-24 11:45,60.50,41.31,72
2018-10-24 11:50,63.35,41.28,52
2018-10-24 11:55,61.51,43.16,61
2018-10-24 12:00,60.44,44.62,65
2018-10-24 12:05,61.76,43.72,77
2018-10-24 12:10,63.60,44.24,80
2018-10-24 12:15,62.04,40.56,77
2018-10-24 12:20,61.02,40.21,61
2018-10-24 12:25,62.20,41.70,53
2018-10-24 12:30,60.53,43.26,73
2018-10-24 12:35,62.80,42.87,66
2018-10-24 12:40,63.87,44.11,55
2018-10-24 12:45,62.23,40.86,78
2018-10-24 12:50,61.48,41.24,76
2018-10-24 12:55,62.14,40.82,72
2018-10-24 13:00,61.76,43.50,58
2018-10-24 13:05,64.48,40.58,73
2018-10-24 13:10,61.16,40.82,55
2018-10-24 13:15,62.29,44.45,79
2018-10-24 13:20,60.26,40.96,71
2018-10-24 13:25,64.47,42.35,78
2018-10-24 13:30,64.03,44.29,67
2018-10-24 13:35,60.64,40.59,74
2018-10-24 13:40,63.90,40.62,50
2018-10-24 13:45,61.22,42.49,53
2018-10-24 13:50,60.50,42.63,63
2018-10-24 13:55,63.47,42.74,55
2018-10-24 14:00,64.30,41.22,58
2018-10-24 14:05,61.82,42.33,62
2018-10-24 14:10,63.46,44.30,58
2018-10-24 14:15,64.95,43.79,50
2018-10-24 14:20,60.18,44.19,67
2018-10-24 14:25,62.11,42.05,64
2018-10-24 14:30,61.46,44.60,51
2018-10-24 14:35,63.32,40.44,59
2018-10-24 14:40,61.34,41.30,76
2018-10-24 14:45,62.75,40.29,58
2018-10-24 14:50,60.02,44.15,71
2018-10-24 14:55,60.48,44.15,65
2018-10-24 15:00,62.42,43.14,52
2018-10-24 15:05,60.79,44.41,69
2018-10-24 15:10,60.87,43.72,62
2018-10-24 15:15,64.98,41.38,80
2018-10-24 15:20,61.89,44.32,73
2018-10-24 15:25,61.40,41.54,70
2018-10-24 15:30,62.07,40.02,55
2018-10-24 15:35,60.20,40.13,72
2018-10-24 15:40,62.41,43.22,63
2018-10-24 15:45,64.76,41.12,78
2018-10-24 15:50,63.60,41.48,58
2018-10-24 15:55,60.74,42.63,78
2018-10-24 16:00,63.61,43.40,52
2018-10-24 16:05,61.39,40.60,73
2018-10-24 16:10,64.34,44.31,59
2018-10-24 16:15,64.84,44.92,78
2018-10-24 16:20,61.65,43.52,58
2018-10-24 16:25,63.59,40.66,53
2018-10-24 16:30,60.42,44.36,60
2018-10-24 16:35,62.75,44.19,75
2018-10-24 16:40,62.80,44.00,54
2018-10-24 16:45,60.91,41.93,50
2018-10-24 16:50,64.52,41.05,61
2018-10-24 16:55,60.06,42.21,78
2018-10-24 17:00,63.12,42.26,55
2018-10-24 17:05,61.53,42.13,54
2018-10-24 17:10,60.25,44.92,77
2018-10-24 17:15,61.59,41.07,72
2018-10-24 17:20,62.73,40.59,74
2018-10-24 17:25,62.55,43.65,72
2018-10-24 17:30,60.44,41.54,63
2018-10-24 17:35,62.63,42.88,55
2018-10-24 17:40,61.32,40.48,50
2018-10-24 17:45,62.25,40.18,51
2018-10-24 17:50,61.41,43.90,60
2018-10-24 17:55,63.87,41.93,51
2018-10-24 18:00,64.25,41.31,62
2018-10-24 18:05,64.06,42.48,60
2018-10-24 18:10,63.01,42.97,69
2018-10-24 18:15,63.00,44.28,54
2018-10-24 18:20,60.39,44.85,50
2018-10-24 18:25,61.38,41.75,52
2018-10-24 18:30,60.52,44.08,77
2018-10-24 18:35,62.14,42.71,68
2018-10-24 18:40,60.10,42.60,58
2018-10-24 18:45,64.64,44.50,55
2018-10-24 18:50,63.44,44.65,51
2018-10-24 18:55,62.90,43.64,61
2018-10-24 19:00,64.51,41.01,80
2018-10-24 19:05,62.12,41.79,80
2018-10-24 19:10,61.26,43.91,55
2018-10-24 19:15,61.78,44.72,76
2018-10-24 19:20,60.66,44.93,55
2018-10-24 19:25,64.27,40.79,70
2018-10-24 19:30,64.48,41.86,78
2018-10-24 19:35,63.35,42.76,68
2018-10-24 19:40,60.72,40.69,59
2018-10-24 19:45,60.98,43.19,59
2018-10-24 19:50,63.28,41.12,50
2018-10-24 19:55,62.61,41.79,54
2018-10-24 20:00,63.68,40.32,52
2018-10-24 20:05,63.29,42.26,78
2018-10-24 20:10,63.60,40.10,67
2018-10-24 20:15,61.89,41.05,61
2018-10-24 20:20,64.08,41.93,75
2018-10-24 20:25,62.40,40.12,62
2018-10-24 20:30,62.08,42.12,66
2018-10-24 20:35,61.87,42.43,78
2018-10-24 20:40,64.63,44.08,68
2018-10-24 20:45,61.26,42.36,56
2018-10-24 20:50,62.30,42.45,61
2018-10-24 20:55,61.90,42.83,69
2018-10-24 21:00,63.63,40.03,51
2018-10-24 21:05,60.06,41.68,52
2018-10-24 21:10,60.63,42.74,66
2018-10-24 21:15,64.30,44.52,50
2018-10-24 21:20,64.86,40.87,78
2018-10-24 21:25,63.17,41.25,62
2018-10-24 21:30,64.12,42.07,75
2018-10-24 21:35,63.73,43.17,53
2018-10-24 21:40,61.23,44.61,73
2018-10-24 21:45,60.19,44.36,56
2018-10-24 21:50,62.04,40.65,74
2018-10-24 21:55,61.34,44.88,52
2018-10-24 22:00,63.88,44.65,53
2018-10-24 22:05,64.94,41.20,50
2018-10-24 22:10,60.40,40.51,64
2018-10-24 22:15,62.60,44.35,76
2018-10-24 22:20,61.61,40.30,63
2018-10-24 22:25,63.56,44.05,63
2018-10-24 22:30,61.98,44.11,79
2018-10-24 22:35,63.66,42.80,64
2018-10-24 22:40,64.31,40.21,53
2018-10-24 22:45,60.27,42.03,52
2018-10-24 22:50,64.61,43.01,79
2018-10-24 22:55,60.40,43.28,73
2018-10-24 23:00,63.64,42.76,55
2018-10-24 23:05,64.06,43.69,63
2018-10-24 23:10,63.14,42.33,79
2018-10-24 23:15,62.49,40.23,70
2018-10-24 23:20,62.50,40.50,77
2018-10-24 23:25,64.84,40.68,57
2018-10-24 23:30,64.02,44.20,55
2018-10-24 23:35,64.02,40.50,65
2018-10-24 23:40,63.39,43.49,57
2018-10-24 23:45,63.67,43.61,78
2018-10-24 23:50,62.77,43.21,50
2018-10-24 23:55,63.00,40.20,72
2018-10-25 00:00,63.47,44.36,58
2018-10-25 00:05,62.13,44.98,77
2018-10-25 00:10,60.30,40.64,72
2018-10-25 00:15,61.41,43.85,64
2018-10-25 00:20,64.81,43.57,67
2018-10-25 00:25,60.26,43.99,58
2018-10-25 00:30,62.36,40.19,60
2018-10-25 00:35,62.60,41.42,51
2018-10-25 00:40,62.63,42.85,53
2018-10-25 00:45,60.29,40.44,79
2018-10-25 00:50,64.61,40.28,71
2018-10-25 00:55,62.57,42.86,61
2018-10-25 01:00,60.26,41.17,78
2018-10-25 01:05,64.75,44.05,80
2018-10-25 01:10,64.81,44.06,78
2018-10-25 01:15,60.21,41.45,73
2018-10-25 01:20,64.54,40.01,70
2018-10-25 01:25,60.24,40.47,70
2018-10-25 01:30,61.55,44.46,76
2018-10-25 01:35,61.04,43.36,64
2018-10-25 01:40,64.23,44.82,50
2018-10-25 01:45,61.40,44.23,78
2018-10-25 01:50,61.68,44.70,69
2018-10-25 01:55,63.01,44.72,55
2018-10-25 02:00,62.73,44.85,65
2018-10-25 02:05,63.46,41.80,65
2018-10-25 02:10,60.40,42.92,76
2018-10-25 02:15,63.44,41.66,79
2018-10-25 02:20,61.25,42.43,68
2018-10-25 02:25,63.40,40.80,72
2018-10-25 02:30,61.59,42.07,70
2018-10-25 02:35,62.19,44.74,68
2018-10-25 02:40,60.29,41.63,50
2018-10-25 02:45,62.66,41.34,69
2018-10-25 02:50,64.01,41.62,78
2018-10-25 02:55,64.03,41.92,55
2018-10-25 03:00,64.13,42.68,52
2018-10-25 03:05,62.42,40.39,70
2018-10-25 03:10,64.27,42.03,65
2018-10-25 03:15,61.60,44.16,78
2018-10-25 03:20,60.46,42.24,65
2018-10-25 03:25,62.01,43.63,68
2018-10-25 03:30,64.51,40.08,80
2018-10-25 03:35,64.38,43.60,58
2018-10-25 03:40,63.41,44.63,62
2018-10-25 03:45,62.39,41.24,65
2018-10-25 03:50,60.38,43.77,51
2018-10-25 03:55,60.01,40.10,60
2018-10-25 04:00,63.77,40.90,79
2018-10-25 04:05,62.16,41.92,67
2018-10-25 04:10,64.03,44.85,54
2018-10-25 04:15,64.67,40.44,58
2018-10-25 04:20,64.68,41.57,72
2018-10-25 04:25,63.84,40.32,70
2018-10-25 04:30,62.41,41.00,77
2018-10-25 04:35,63.71,40.93,74
2018-10-25 04:40,61.67,44.58,74
2018-10-25 04:45,61.19,41.71,72
2018-10-25 04:50,64.77,43.06,66
2018-10-25 04:55,63.27,43.76,79
2018-10-25 05:00,63.49,42.07,56
2018-10-25 05:05,62.89,44.80,56
2018-10-25 05:10,62.76,40.75,60
2018-10-25 05:15,61.79,41.51,57
2018-10-25 05:20,60.74,41.74,72
2018-10-25 05:25,61.91,40.85,66
2018-10-25 05:30,61.30,42.35,51
2018-10-25 05:35,60.55,43.77,70
2018-10-25 05:40,61.43,43.33,61
2018-10-25 05:45,62.31,41.71,51
2018-10-25 05:50,61.92,43.74,59
2018-10-25 05:55,64.39,44.83,57
2018-10-25 06:00,63.96,42.79,63
2018-10-25 06:05,63.04,43.55,59
2018-10-25 06:10,60.78,42.57,64
2018-10-25 06:15,61.67,42.33,55
2018-10-25 06:20,61.88,40.21,72
2018-10-25 06:25,60.89,44.56,60
2018-10-25 06:30,60.47,43.82,51
2018-10-25 06:35,61.92,44.76,55
2018-10-25 06:40,63.38,43.43,78
2018-10-25 06:45,60.33,44.69,70
2018-10-25 06:50,60.21,40.45,67
2018-10-25 06:55,62.93,42.81,52
2018-10-25 07:00,62.60,40.86,63
2018-10-25 07:05,60.89,40.83,65
2018-10-25 07:10,65.00,42.35,69
2018-10-25 07:15,62.47,44.11,56
2018-10-25 07:20,60.33,44.94,62
2018-10-25 07:25,62.59,42.39,73
2018-10-25 07:30,62.08,42.99,74
2018-10-25 07:35,63.54,44.36,64
2018-10-25 07:40,61.36,40.25,69
2018-10-25 07:45,61.22,44.95,72
2018-10-25 07:50,62.83,42.92,74
2018-10-25 07:55,61.77,43.55,53
2018-10-25 08:00,62.20,42.24,69
2018-10-25 08:05,62.88,44.30,76
2018-10-25 08:10,62.86,41.95,65
2018-10-25 08:15,61.67,41.12,50
2018-10-25 08:20,64.37,40.99,78
2018-10-25 08:25,60.48,42.02,67
2018-10-25 08:30,63.47,41.87,75
2018-10-25 08:35,63.24,44.49,65
2018-10-25 08:40,63.12,44.09,54
2018-10-25 08:45,62.01,41.64,60
2018-10-25 08:50,64.85,41.04,50
2018-10-25 08:55,61.24,44.22,74
2018-10-25 09:00,63.77,43.73,66
2018-10-25 09:05,63.05,41.83,75
2018-10-25 09:10,60.53,41.26,63
2018-10-25 09:15,64.51,42.25,70
2018-10-25 09:20,62.48,44.26,65
2018-10-25 09:25,60.73,41.63,69
2018-10-25 09:30,63.85,42.34,51
2018-10-25 09:35,62.32,44.82,59
2018-10-25 09:40,60.97,41.52,53
2018-10-25 09:45,61.55,40.51,69
2018-10-25 09:50,63.29,40.66,68
2018-10-25 09:55,63.02,43.18,62
2018-10-25 10:00,60.64,42.09,64
2018-10-25 10:05,60.54,40.40,56
2018-10-25 10:10,61.33,40.61,63
2018-10-25 10:15,63.07,44.92,52
2018-10-25 10:20,64.57,40.26,68
2018-10-25 10:25,60.17,40.59,75
2018-10-25 10:30,62.42,40.51,67
2018-10-25 10:35,64.48,42.18,64
2018-10-25 10:40,61.42,41.80,77
2018-10-25 10:45,62.59,41.09,62
2018-10-25 10:50,62.51,42.92,73
2018-10-25 10:55,61.33,42.00,52
2018-10-25 11:00,60.76,41.91,50
2018-10-25 11:05,61.01,43.01,52
2018-10-25 11:10,64.17,42.90,51
2018-10-25 11:15,62.93,43.61,61
2018-10-25 11:20,62.29,40.16,51
2018-10-25 11:25,60.60,40.94,75
2018-10-25 11:30,62.40,40.76,65
2018-10-25 11:35,61.61,41.77,74
2018-10-25 11:40,60.39,42.92,72
2018-10-25 11:45,61.40,42.40,58
2018-10-25 11:50,62.23,44.14,64
2018-10-25 11:55,62.58,41.68,52
2018-10-25 12:00,64.39,41.77,61
2018-10-25 12:05,61.92,44.09,71
2018-10-25 12:10,62.17,44.19,73
2018-10-25 12:15,62.32,44.47,62
2018-10-25 12:20,60.40,42.33,71
2018-10-25 12:25,63.88,42.38,56
2018-10-25 12:30,63.93,41.43,51
2018-10-25 12:35,63.51,41.39,66
2018-10-25 12:40,60.90,42.55,59
2018-10-25 12:45,62.51,41.42,75
2018-10-25 12:50,64.54,43.94,72
2018-10-25 12:55,62.77,42.25,65
2018-10-25 13:00,62.36,42.11,74
2018-10-25 13:05,63.74,42.54,59
2018-10-25 13:10,61.40,43.41,55
2018-10-25 13:15,62.01,41.31,69
2018-10-25 13:20,60.98,44.46,68
2018-10-25 13:25,63.45,41.82,77
2018-10-25 13:30,62.06,41.41,50
2018-10-25 13:35,62.72,40.79,67
2018-10-25 13:40,61.01,44.87,71
2018-10-25 13:45,60.78,41.80,72
2018-10-25 13:50,63.47,44.04,61
2018-10-25 13:55,64.02,40.39,69
2018-10-25 14:00,64.52,40.14,64
2018-10-25 14:05,63.97,44.33,65
2018-10-25 14:10,63.93,41.95,57
2018-10-25 14:15,64.51,42.14,60
2018-10-25 14:20,60.05,41.77,52
2018-10-25 14:25,61.89,42.97,54
2018-10-25 14:30,61.87,43.69,78
2018-10-25 14:35,63.92,42.17,66
2018-10-25 14:40,64.77,41.33,71
2018-10-25 14:45,63.81,41.54,77
2018-10-25 14:50,62.59,42.79,74
2018-10-25 14:55,60.92,42.30,53
2018-10-25 15:00,63.46,44.13,70
2018-10-25 15:05,61.53,41.74,80
2018-10-25 15:10,64.53,41.69,50
2018-10-25 15:15,64.40,43.60,71
2018-10-25 15:20,61.09,44.69,70
2018-10-25 15:25,64.42,40.19,71
2018-10-25 15:30,64.12,44.68,53
2018-10-25 15:35,60.89,44.04,71
2018-10-25 15:40,62.18,43.27,73
2018-10-25 15:45,63.13,41.87,71
2018-10-25 15:50,60.62,41.85,55
2018-10-25 15:55,64.73,42.82,53
2018-10-25 16:00,61.61,41.24,62
2018-10-25 16:05,63.22,42.34,80
2018-10-25 16:10,61.93,44.99,72
2018-10-25 16:15,64.55,40.93,55
2018-10-25 16:20,60.09,44.12,65
2018-10-25 16:25,64.16,42.41,59
2018-10-25 16:30,64.20,41.02,72
2018-10-25 16:35,60.64,42.29,65
2018-10-25 16:40,63.92,42.33,55
2018-10-25 16:45,64.69,43.94,68
2018-10-25 16:50,63.68,44.41,59
2018-10-25 16:55,62.24,43.54,71
2018-10-25 17:00,61.87,40.23,78
2018-10-25 17:05,62.43,42.16,57
2018-10-25 17:10,60.70,41.98,68
2018-10-25 17:15,63.63,41.31,50
2018-10-25 17:20,64.55,41.45,76
2018-10-25 17:25,61.13,40.80,76
2018-10-25 17:30,62.47,42.06,75
2018-10-25 17:35,61.52,44.39,74
2018-10-25 17:40,63.37,41.09,70
2018-10-25 17:45,61.85,43.65,68
2018-10-25 17:50,60.36,41.03,66
2018-10-25 17:55,61.94,43.87,76
2018-10-25 18:00,60.34,41.72,78
2018-10-25 18:05,64.96,44.12,64
2018-10-25 18:10,61.64,41.99,57
2018-10-25 18:15,61.19,44.05,59
2018-10-25 18:20,62.65,43.13,59
2018-10-25 18:25,63.96,43.11,70
2018-10-25 18:30,63.05,42.10,78
2018-10-25 18:35,61.68,43.42,61
2018-10-25 18:40,60.85,41.24,70
2018-10-25 18:45,60.81,44.08,64
2018-10-25 18:50,64.18,41.15,70
2018-10-25 18:55,64.10,40.08,61
2018-10-25 19:00,60.37,43.00,56
2018-10-25 19:05,61.71,42.41,58
2018-10-25 19:10,64.92,40.17,73
2018-10-25 19:15,63.11,42.53,67
2018-10-25 19:20,60.25,40.74,66
2018-10-25 19:25,62.30,41.39,64
2018-10-25 19:30,64.10,40.80,63
2018-10-25 19:35,64.09,43.40,78
2018-10-25 19:40,63.16,44.36,55
2018-10-25 19:45,62.11,42.38,68
2018-10-25 19:50,60.84,44.38,61
2018-10-25 19:55,64.99,41.72,63
2018-10-25 20:00,61.95,40.38,55
2018-10-25 20:05,62.17,40.56,70
2018-10-25 20:10,64.96,43.12,57
2018-10-25 20:15,61.81,44.84,69
2018-10-25 20:20,60.70,40.60,57
2018-10-25 20:25,60.28,44.47,74
2018-10-25 20:30,62.07,41.95,50
2018-10-25 20:35,60.58,40.97,70
2018-10-25 20:40,61.73,43.33,59
2018-10-25 20:45,60.98,43.87,80
2018-10-25 20:50,61.05,41.46,65
2018-10-25 20:55,64.12,43.89,55
2018-10-25 21:00,63.99,40.83,64
2018-10-25 21:05,62.94,43.52,58
2018-10-25 21:10,62.30,42.68,69
2018-10-25 21:15,63.83,44.27,69
2018-10-25 21:20,62.06,44.12,60
2018-10-25 21:25,63.86,41.55,72
2018-10-25 21:30,63.65,41.99,79
2018-10-25 21:35,62.69,42.46,70
2018-10-25 21:40,60.11,40.11,56
2018-10-25 21:45,61.83,42.49,52
2018-10-25 21:50,64.68,40.08,66
2018-10-25 21:55,64.74,43.52,52
2018-10-25 22:00,63.43,41.22,74
2018-10-25 22:05,61.11,42.82,66
2018-10-25 22:10,60.72,44.64,56
2018-10-25 22:15,61.82,41.71,57
2018-10-25 22:20,60.62,43.79,56
2018-10-25 22:25,61.41,42.14,50
2018-10-25 22:30,61.48,40.43,64
2018-10-25 22:35,64.68,44.90,70
2018-10-25 22:40,62.59,41.97,62
2018-10-25 22:45,63.29,42.44,75
2018-10-25 22:50,64.13,43.84,70
2018-10-25 22:55,60.17,40.22,62
2018-10-25 23:00,62.25,41.50,75
2018-10-25 23:05,62.07,42.14,63
2018-10-25 23:10,62.06,42.52,78
2018-10-25 23:15,61.58,44.73,72
2018-10-25 23:20,61.86,44.12,51
2018-10-25 23:25,64.80,43.94,51
2018-10-25 23:30,64.97,43.14,73
2018-10-25 23:35,60.39,41.34,80
2018-10-25 23:40,61.75,42.17,57
2018-10-25 23:45,64.28,42.29,70
2018-10-25 23:50,60.09,43.81,66
2018-10-25 23:55,64.96,43.07,72
2018-10-26 00:00,63.19,41.61,56
2018-10-26 00:05,63.55,40.66,75
2018-10-26 00:10,63.64,43.51,61
2018-10-26 00:15,64.61,41.49,78
2018-10-26 00:20,60.26,40.21,61
2018-10-26 00:25,60.41,42.67,79
2018-10-26 00:30,64.79,40.37,68
2018-10-26 00:35,61.12,40.01,76
2018-10-26 00:40,63.00,43.56,53
2018-10-26 00:45,62.04,44.79,53
